student_id,age,gender,study_hours_per_day,sleep_hours,social_media_hours,attendance_percentage,assignment_completion_rate,stress_level,burnout_level,exam_score
2869,21,Male,4.2,6.9,3.1,91.3,69.1,6,Medium,39.2
2870,24,Female,1.1,7.3,2.4,56.4,95.8,7,Medium,10.8
2871,25,Female,8.6,7.6,0.3,71.8,46.5,2,Low,58.4
2872,23,Male,1.3,8.4,5.7,80.5,71.1,5,Medium,16.5
2873,22,Female,9.5,5.9,5.7,83.8,62.1,5,Medium,68.5
2874,21,Male,9.0,4.4,1.7,84.8,99.4,7,Medium,55.1
2875,25,Female,5.8,8.8,4.4,86.4,91.7,1,Low,51.3
2876,19,Female,5.9,6.2,3.5,82.6,66.3,10,Medium,37.2
2877,19,Male,6.9,7.1,1.4,54.7,100.0,8,Medium,32.3
2878,21,Female,4.5,7.3,1.6,84.8,70.8,5,Medium,39.1
2879,24,Female,6.8,6.7,2.9,86.2,50.0,3,Low,52.0
2880,25,Male,1.4,5.0,2.5,99.7,73.4,9,High,6.0
2881,19,Male,1.5,7.8,1.7,84.7,53.6,3,Low,28.8
2882,22,Female,5.1,8.0,4.8,84.3,78.2,7,Medium,38.1
2883,18,Female,5.9,6.8,2.9,75.7,96.2,10,Medium,34.0
2884,24,Female,9.0,6.4,3.9,93.4,87.2,7,Medium,48.6
2885,25,Male,1.9,4.6,1.1,99.8,56.4,10,High,12.7
2886,22,Female,8.4,4.4,3.2,89.0,57.8,8,High,58.5
2887,25,Female,2.9,5.7,1.9,80.6,44.2,10,High,19.0
2888,23,Female,4.5,5.6,3.2,53.9,57.2,8,High,13.2
2889,22,Male,3.8,8.8,4.7,86.3,45.6,4,Low,37.3
2890,24,Male,4.6,7.9,4.6,85.4,70.0,1,Low,38.8
2891,23,Male,2.4,7.3,2.1,88.8,82.5,4,Low,27.8
2892,24,Male,5.5,6.6,4.2,56.2,85.1,6,Medium,33.6
2893,19,Female,8.2,4.8,5.6,82.7,43.6,10,High,47.1
2894,18,Male,5.0,8.9,3.8,64.8,60.4,6,Medium,37.5
2895,24,Female,5.4,5.9,0.9,88.0,57.3,6,Medium,43.7
2896,24,Female,8.6,4.5,4.1,62.0,46.3,7,Medium,50.2
2897,19,Female,7.4,6.5,0.6,84.2,61.7,1,Low,58.4
2898,20,Female,5.4,8.4,5.2,64.7,58.0,10,Medium,22.2
2899,19,Male,3.3,8.4,3.1,50.4,78.1,1,Low,29.9
2900,23,Male,9.0,4.1,2.3,81.7,93.0,7,Medium,60.6
2901,19,Male,6.2,8.4,0.3,55.7,67.3,4,Low,43.8
2902,19,Male,3.0,5.4,2.3,83.0,84.8,6,Medium,26.9
2903,18,Male,3.4,4.2,5.4,96.3,48.8,6,Medium,33.6
2904,19,Female,8.2,8.2,0.1,98.5,93.7,9,Medium,48.0
2905,25,Male,1.4,8.3,2.8,61.8,49.2,2,Low,27.3
2906,24,Male,9.9,7.0,5.6,90.5,51.5,4,Low,76.7
2907,25,Male,2.2,6.9,2.4,67.7,46.4,4,Low,25.5
2908,18,Male,8.2,8.1,2.6,95.0,58.6,7,Medium,47.3
2909,21,Female,4.6,7.9,3.5,89.4,73.1,1,Low,51.2
2910,20,Female,5.4,8.5,2.8,53.7,99.3,5,Medium,41.4
2911,25,Female,8.9,6.8,1.0,70.4,87.6,4,Low,52.0
2912,18,Female,4.7,8.8,0.1,66.9,62.8,2,Low,43.8
2913,23,Female,5.8,9.0,3.7,89.3,74.6,5,Medium,44.8
2914,21,Male,1.4,4.6,5.5,70.5,77.4,9,High,16.4
2915,18,Female,1.0,8.2,0.6,84.2,89.4,8,Medium,8.5
2916,18,Female,3.2,6.5,1.3,80.1,84.2,9,Medium,19.9
2917,20,Female,7.1,5.9,2.2,98.8,74.2,7,Medium,43.3
2918,24,Male,2.1,7.1,4.9,96.9,80.2,10,Medium,21.3
2919,25,Male,2.0,4.3,1.6,71.4,84.8,7,Medium,20.2
2920,23,Female,4.7,6.5,5.3,86.2,48.0,2,Low,47.1
2921,22,Male,6.8,8.4,0.3,91.5,52.0,3,Low,52.9
2922,25,Male,7.4,5.1,5.6,94.9,81.3,10,High,43.3
2923,22,Female,2.6,6.1,3.4,53.4,91.0,8,Medium,11.4
2924,18,Male,1.7,8.7,4.0,65.1,64.6,2,Low,28.5
2925,19,Male,9.5,6.1,2.2,66.0,98.8,7,Medium,46.0
2926,23,Male,3.3,5.8,4.7,71.7,53.0,6,Medium,24.3
2927,21,Female,8.7,6.2,1.0,58.5,65.0,10,Medium,33.7
2928,19,Female,8.8,6.6,0.3,74.8,62.7,4,Low,56.4
2929,19,Female,8.0,7.2,2.4,83.2,95.8,4,Low,56.9
2930,25,Male,2.5,8.0,5.1,74.9,57.1,3,Low,39.5
2931,23,Female,8.4,6.3,4.5,83.3,68.2,6,Medium,51.7
2932,24,Male,7.9,8.1,3.1,53.3,51.2,3,Low,54.6
2933,18,Male,6.4,6.7,3.4,93.8,71.3,9,Medium,33.6
2934,18,Male,4.0,5.7,0.8,97.0,91.4,4,Low,41.3
2935,18,Female,3.4,7.3,5.0,80.9,58.2,4,Low,33.5
2936,18,Female,2.1,7.6,4.7,94.1,88.6,2,Low,38.5
2937,25,Female,5.6,6.8,3.9,56.6,94.7,2,Low,38.2
2938,22,Female,6.3,4.3,2.8,89.9,44.4,7,Medium,40.5
2939,18,Male,4.2,4.8,5.8,56.0,85.4,5,Medium,17.4
2940,22,Female,5.3,5.4,5.3,70.4,55.3,3,Low,43.3
2941,22,Male,4.3,5.4,3.9,66.2,50.5,6,Medium,26.1
2942,24,Female,6.8,7.4,2.2,79.3,76.1,6,Medium,50.9
2943,18,Female,9.1,4.1,3.7,65.1,82.3,1,Low,65.6
2944,20,Female,2.5,7.8,3.5,81.9,63.7,3,Low,37.0
2945,21,Male,4.4,5.3,2.4,68.4,42.4,5,Medium,28.2
2946,19,Male,2.3,5.6,1.8,93.0,94.5,7,Medium,26.4
2947,22,Male,6.6,6.6,2.4,81.7,83.8,4,Low,50.5
2948,23,Male,7.6,5.1,3.4,60.8,56.3,8,High,37.8
2949,23,Male,9.4,8.4,2.6,66.8,69.8,3,Low,67.2
2950,21,Female,3.5,4.4,1.6,92.4,41.7,6,Medium,37.1
2951,23,Male,9.6,6.2,4.6,69.3,60.4,6,Medium,66.9
2952,20,Male,1.6,8.2,3.2,76.8,71.4,9,Medium,16.5
2953,23,Male,6.4,7.1,0.4,82.4,71.0,4,Low,58.1
2954,19,Male,1.5,5.5,2.2,67.4,52.5,7,Medium,23.0
2955,19,Female,9.0,6.1,5.3,64.7,86.6,10,Medium,42.0
2956,22,Male,5.8,7.5,4.5,73.8,57.9,1,Low,41.8
2957,18,Female,7.0,8.9,1.9,60.7,74.8,1,Low,59.6
2958,24,Female,8.5,8.5,5.6,64.2,56.3,2,Low,61.2
2959,20,Female,2.4,5.7,0.5,53.1,65.5,4,Low,22.5
2960,22,Male,1.3,9.0,5.8,65.2,52.5,6,Medium,11.8
2961,20,Female,8.9,4.0,1.5,66.0,78.0,4,Low,58.3
2962,18,Male,3.8,4.1,0.1,98.1,65.5,6,Medium,41.5
2963,25,Male,2.2,8.1,2.6,79.5,41.0,2,Low,34.1
2964,23,Male,5.2,5.0,2.2,89.4,41.7,9,High,31.8
2965,23,Male,6.4,4.3,3.2,52.3,68.3,3,Low,49.4
2966,24,Male,1.3,5.2,4.8,55.3,51.0,7,Medium,9.7
2967,18,Female,3.5,6.1,5.1,90.7,75.1,1,Low,46.1
2968,22,Female,1.3,7.7,2.4,81.2,64.5,8,Medium,19.1
2969,24,Male,4.8,7.1,2.6,59.5,79.3,4,Low,44.5
2970,18,Female,9.1,5.2,0.9,70.2,97.1,5,Medium,58.6
2971,21,Male,9.8,6.5,0.3,76.9,71.7,7,Medium,57.8
2972,19,Female,6.7,8.6,3.8,92.2,87.2,3,Low,64.7
2973,24,Female,2.5,8.1,0.4,53.0,85.2,9,Medium,15.9
2974,24,Female,9.2,5.6,4.4,79.8,95.3,9,High,53.5
2975,22,Female,5.6,8.9,3.2,85.9,52.8,8,Medium,39.0
2976,20,Female,2.4,7.5,1.2,98.9,89.6,1,Low,29.9
2977,21,Male,9.3,4.3,3.2,90.4,94.3,2,Low,69.2
2978,22,Male,7.8,4.2,1.1,63.8,63.6,2,Low,47.1
2979,18,Female,7.6,4.8,2.6,85.5,58.8,3,Low,44.3
2980,18,Male,7.4,7.6,4.8,88.2,97.1,2,Low,56.5
2981,18,Female,2.8,4.9,2.8,86.5,77.7,1,Low,31.0
2982,25,Male,2.9,6.6,0.9,91.0,62.8,5,Medium,30.0
2983,18,Female,7.2,4.5,4.3,95.2,87.5,6,Medium,54.1
2984,20,Female,3.0,8.6,1.1,54.9,58.3,7,Medium,20.0
2985,21,Female,4.9,5.7,4.4,55.2,50.6,10,High,20.5
2986,23,Male,8.0,8.5,2.9,89.8,72.6,7,Medium,46.5
2987,19,Male,8.1,8.7,2.7,62.6,74.0,2,Low,54.7
2988,20,Female,5.1,4.0,5.1,52.9,89.5,7,Medium,22.0
2989,20,Female,8.1,6.3,4.3,70.1,67.4,2,Low,64.5
2990,25,Male,8.5,4.1,0.2,91.0,88.9,2,Low,65.1
2991,23,Male,6.9,8.5,1.8,56.3,58.7,6,Medium,33.7
2992,23,Male,3.1,6.6,5.2,83.6,74.5,6,Medium,23.3
2993,19,Male,3.5,4.4,0.1,50.2,52.5,8,High,16.6
2994,19,Male,3.8,4.6,3.3,55.5,63.1,5,Medium,25.9
2995,23,Female,2.1,5.9,4.4,67.5,91.5,5,Medium,19.8
2996,18,Male,3.5,8.7,3.7,54.2,53.0,10,Medium,18.7
2997,20,Female,2.9,7.5,4.6,92.3,88.6,1,Low,35.4
2998,22,Female,5.1,8.3,4.4,93.2,57.0,4,Low,50.5
2999,19,Male,9.2,5.8,4.2,87.8,42.1,1,Low,69.9
3000,25,Male,1.9,4.2,4.9,62.1,46.6,10,High,12.4
3001,25,Female,7.5,8.9,3.9,76.2,84.8,5,Medium,47.2
3002,19,Male,7.2,4.1,2.4,59.2,55.7,8,High,41.7
3003,23,Female,1.9,8.7,2.8,64.1,79.2,1,Low,22.7
3004,21,Male,9.3,5.8,4.3,75.8,82.0,3,Low,71.5
3005,22,Male,6.1,4.1,5.3,86.8,60.7,1,Low,54.1
3006,22,Male,4.3,7.4,1.6,54.7,68.5,6,Medium,23.8
3007,19,Female,7.8,8.9,2.1,64.8,64.2,10,Medium,32.6
3008,18,Male,3.3,8.8,5.6,96.3,96.8,1,Low,44.2
3009,21,Female,7.2,4.8,3.5,71.5,59.2,10,High,36.7
3010,22,Male,1.4,4.9,1.1,96.9,51.0,3,Low,23.4
3011,19,Female,8.6,6.8,4.0,99.6,61.9,5,Medium,59.2
3012,25,Male,5.0,7.2,5.9,76.3,80.2,5,Medium,28.1
3013,22,Female,6.7,7.7,4.9,64.4,81.8,2,Low,43.2
3014,24,Female,3.0,4.9,4.5,89.5,95.4,3,Low,35.2
3015,21,Female,7.1,8.8,1.2,58.0,92.9,9,Medium,36.7
3016,21,Female,8.0,7.2,5.3,62.6,57.3,1,Low,55.2
3017,24,Female,5.3,8.2,3.2,89.2,67.3,1,Low,53.6
3018,20,Female,6.6,6.7,5.3,71.7,84.8,2,Low,45.7
3019,25,Male,5.1,6.1,2.0,60.1,95.0,8,Medium,29.7
3020,24,Female,9.0,8.9,0.4,82.6,60.2,6,Medium,57.4
3021,23,Female,5.5,6.9,2.9,86.6,66.7,4,Low,44.4
3022,23,Female,8.6,8.3,1.6,56.3,94.0,7,Medium,45.9
3023,19,Male,8.2,8.8,4.3,63.8,61.5,6,Medium,45.1
3024,21,Male,4.7,7.4,5.7,61.1,68.8,9,Medium,16.2
3025,20,Male,3.1,6.7,4.1,69.0,94.3,6,Medium,19.0
3026,20,Female,4.7,4.0,5.3,88.2,88.1,2,Low,38.9
3027,22,Male,8.4,4.2,2.7,85.7,54.6,3,Low,60.6
3028,22,Male,3.0,5.0,4.6,83.1,59.5,9,High,25.3
3029,24,Female,5.7,4.9,5.1,50.3,61.2,7,Medium,37.0
3030,20,Female,8.3,5.3,4.3,57.1,94.8,6,Medium,44.3
3031,24,Male,4.2,5.5,3.0,61.2,99.9,5,Medium,28.6
3032,25,Female,6.8,5.8,3.8,63.6,86.4,3,Low,56.5
3033,24,Female,3.2,6.1,4.2,57.3,69.1,4,Low,23.2
3034,22,Female,2.0,4.5,1.5,70.5,40.6,1,Low,26.0
3035,21,Female,8.1,4.2,4.9,53.8,81.8,5,Medium,46.0
3036,24,Male,1.9,7.4,5.7,87.5,63.4,7,Medium,19.6
3037,18,Female,3.4,6.7,2.8,89.4,78.0,2,Low,36.4
3038,21,Male,8.7,6.2,4.2,78.7,76.4,8,Medium,44.1
3039,20,Male,4.1,7.2,4.4,54.5,68.8,10,Medium,24.8
3040,20,Male,9.8,8.1,4.0,94.5,96.7,6,Medium,68.1
3041,24,Male,9.8,6.1,3.3,98.3,41.4,10,Medium,66.6
3042,21,Female,3.4,7.2,5.3,60.1,82.7,3,Low,33.8
3043,22,Female,1.4,8.8,2.7,85.2,64.6,2,Low,28.6
3044,22,Female,7.3,8.2,0.4,92.1,82.8,8,Medium,39.8
3045,23,Male,5.1,6.1,5.1,77.0,80.5,4,Low,36.1
3046,20,Male,1.9,7.2,4.0,66.2,40.6,7,Medium,13.6
3047,19,Male,7.4,4.9,5.1,73.9,57.1,7,Medium,40.4
3048,23,Female,1.3,6.8,0.8,75.6,51.3,10,Medium,0.1
3049,22,Male,8.8,8.9,0.2,70.0,50.0,9,Medium,42.5
3050,21,Female,2.2,6.6,5.6,96.5,83.7,10,Medium,19.0
3051,25,Female,2.1,8.6,0.9,87.2,54.4,8,Medium,28.6
3052,22,Female,2.6,6.0,4.9,62.1,68.5,8,Medium,12.3
3053,21,Female,9.6,9.0,4.9,79.3,54.8,7,Medium,61.1
3054,23,Male,7.2,6.9,4.3,84.4,74.8,10,Medium,36.4
3055,20,Female,8.2,4.2,0.8,57.0,83.2,5,Medium,47.0
3056,22,Male,4.6,6.9,4.0,67.9,59.9,9,Medium,25.2
3057,24,Female,4.0,5.4,5.3,95.3,76.2,7,Medium,42.6
3058,21,Male,3.1,4.2,2.6,78.4,89.5,3,Low,19.7
3059,20,Male,5.3,8.1,2.5,60.8,45.7,6,Medium,28.7
3060,25,Female,6.0,5.4,2.7,56.1,82.6,3,Low,42.1
3061,25,Female,6.7,8.0,0.5,75.9,59.4,6,Medium,46.4
3062,19,Female,3.3,5.4,5.4,77.4,47.4,8,High,17.8
3063,21,Male,9.5,5.0,5.2,66.7,72.7,9,High,49.3
3064,23,Female,2.5,8.9,6.0,81.5,53.6,2,Low,33.0
3065,19,Female,9.7,5.8,3.5,53.4,89.3,6,Medium,59.9
3066,19,Male,1.1,7.0,4.5,57.3,42.6,3,Low,17.7
3067,18,Female,5.3,7.0,1.2,77.3,45.9,7,Medium,35.0
3068,22,Male,4.0,6.8,4.0,53.1,71.3,4,Low,24.4
3069,21,Female,5.0,8.6,3.9,94.0,75.3,5,Medium,46.2
3070,19,Male,6.1,7.4,5.4,57.1,83.8,10,Medium,26.4
3071,18,Male,4.9,6.0,5.0,83.7,55.6,6,Medium,34.8
3072,23,Female,4.7,8.3,5.6,69.6,90.5,8,Medium,23.5
3073,20,Male,7.6,4.9,5.2,70.0,97.2,2,Low,53.5
3074,24,Female,7.2,6.7,5.2,88.2,69.9,4,Low,58.0
3075,24,Female,8.5,8.8,0.4,75.0,85.6,4,Low,54.4
3076,21,Male,3.2,7.1,5.1,86.3,71.5,6,Medium,30.1
3077,19,Female,6.5,8.1,3.6,75.3,44.2,4,Low,44.3
3078,24,Male,6.3,7.3,2.3,79.6,59.6,5,Medium,46.2
3079,22,Male,4.3,8.2,0.3,88.0,45.2,5,Medium,38.3
3080,24,Male,5.4,8.7,4.1,80.4,99.3,8,Medium,31.2
3081,24,Male,3.8,5.4,2.0,80.8,53.7,4,Low,39.4
3082,24,Male,2.3,4.8,2.8,89.5,78.2,6,Medium,19.1
3083,25,Male,2.9,6.4,4.1,97.5,57.1,7,Medium,35.4
3084,18,Male,1.9,7.5,5.5,68.8,79.2,8,Medium,15.8
3085,19,Male,7.1,5.1,5.0,78.9,52.6,9,High,44.1
3086,22,Female,6.9,4.0,2.7,54.3,87.1,10,High,22.5
3087,19,Female,9.6,5.7,2.3,67.9,46.6,8,High,52.1
3088,25,Male,7.6,8.8,1.4,70.6,93.7,4,Low,58.8
3089,21,Female,1.5,7.5,2.2,91.8,90.4,4,Low,26.3
3090,21,Female,9.0,6.0,0.7,75.7,80.7,10,Medium,48.4
3091,21,Female,8.8,5.0,5.8,86.6,44.0,5,Medium,54.3
3092,23,Female,5.0,5.8,3.4,51.0,52.5,3,Low,27.1
3093,24,Female,6.3,4.8,0.8,73.2,91.6,2,Low,50.6
3094,23,Female,9.8,4.5,2.1,95.1,47.3,2,Low,70.1
3095,18,Male,5.8,8.5,3.3,61.2,49.4,9,Medium,26.6
3096,21,Female,9.1,9.0,3.2,51.6,72.6,8,Medium,45.3
3097,25,Female,1.7,4.8,0.2,71.7,56.5,6,Medium,21.4
3098,22,Female,2.7,4.3,5.7,85.2,53.3,9,High,23.7
3099,19,Female,5.0,5.6,1.7,72.7,74.5,5,Medium,37.3
3100,24,Male,6.3,6.3,0.1,73.0,62.4,10,Medium,37.8
3101,20,Male,8.3,5.0,0.5,83.5,48.4,1,Low,69.8
3102,22,Male,9.9,5.5,3.5,62.7,72.1,8,High,51.7
3103,24,Male,4.5,5.0,0.8,87.6,63.2,3,Low,51.1
3104,23,Female,1.4,7.9,0.3,57.7,84.1,9,Medium,0.9
3105,23,Male,8.2,7.6,2.3,69.8,46.2,1,Low,52.3
3106,22,Male,6.4,7.2,3.7,82.8,77.2,3,Low,57.8
3107,23,Male,2.8,5.9,0.7,91.4,66.2,1,Low,35.9
3108,21,Male,5.5,8.5,1.9,89.6,64.4,1,Low,39.0
3109,18,Female,7.7,8.8,2.5,86.1,53.9,6,Medium,50.7
3110,19,Male,7.9,4.9,1.0,68.0,41.8,4,Low,58.0
3111,18,Female,5.5,5.1,3.0,56.1,90.9,10,High,22.8
3112,24,Male,3.7,6.6,0.5,60.8,59.6,4,Low,19.9
3113,19,Female,9.8,4.5,0.3,93.2,80.9,5,Medium,65.5
3114,25,Female,7.0,6.2,3.1,92.9,96.9,3,Low,55.9
3115,19,Male,4.7,6.9,1.5,97.6,73.9,2,Low,47.1
3116,18,Male,3.5,6.6,0.6,53.8,63.8,10,Medium,10.0
3117,22,Male,7.6,5.7,2.5,76.8,56.1,8,High,41.7
3118,19,Male,3.2,6.7,5.5,82.4,96.0,7,Medium,30.4
3119,25,Female,2.5,8.8,4.3,85.5,80.9,10,Medium,15.3
3120,25,Female,5.8,5.0,4.9,82.2,79.9,4,Low,46.5
3121,25,Male,3.6,7.3,5.2,88.5,65.6,2,Low,41.3
3122,18,Male,6.7,4.2,5.8,68.0,90.7,9,High,32.8
3123,19,Female,2.1,4.3,4.6,59.0,82.8,8,High,8.4
3124,20,Male,6.9,6.8,3.7,60.2,57.0,4,Low,44.9
3125,22,Female,3.5,4.5,2.2,50.6,76.0,5,Medium,14.4
3126,21,Male,1.0,4.1,1.1,67.5,65.8,10,High,15.2
3127,19,Female,2.1,4.9,4.1,54.6,40.4,6,Medium,12.0
3128,25,Female,9.4,6.8,6.0,66.1,88.5,4,Low,56.9
3129,20,Female,8.8,7.5,2.8,81.4,47.4,2,Low,68.1
3130,21,Female,3.1,5.0,4.3,94.7,70.6,5,Medium,33.1
3131,21,Female,8.0,7.3,3.0,92.0,60.2,1,Low,63.5
3132,24,Male,6.5,4.9,2.6,62.6,60.5,7,Medium,30.6
3133,19,Female,9.7,7.1,2.5,56.7,68.6,9,Medium,48.0
3134,18,Male,4.4,6.1,3.0,59.7,99.8,3,Low,31.2
3135,19,Female,7.1,7.3,2.2,98.5,64.5,6,Medium,63.5
3136,20,Female,1.6,9.0,4.5,77.5,50.9,9,Medium,12.2
3137,21,Male,4.6,8.7,5.2,59.1,76.8,4,Low,21.4
3138,19,Male,9.7,4.0,5.3,92.0,54.2,6,Medium,68.9
3139,18,Male,5.9,8.4,1.4,69.8,46.3,3,Low,39.4
3140,24,Male,3.6,4.3,5.4,95.0,43.0,9,High,29.0
3141,19,Female,2.1,8.8,2.0,63.0,41.4,7,Medium,22.4
3142,22,Male,7.3,5.4,1.9,69.7,65.9,7,Medium,41.9
3143,24,Female,6.8,5.9,4.4,75.2,65.6,4,Low,47.5
3144,18,Male,4.4,4.5,1.8,94.6,51.1,6,Medium,43.1
3145,20,Male,9.6,4.6,0.3,93.4,87.0,8,High,67.1
3146,21,Female,1.2,7.6,2.2,78.7,47.8,6,Medium,16.9
3147,19,Female,3.7,8.7,4.3,61.1,94.9,6,Medium,34.9
3148,18,Male,9.3,7.1,2.0,70.2,75.3,4,Low,50.9
3149,24,Female,3.9,7.6,3.8,98.8,41.7,8,Medium,28.6
3150,22,Female,3.3,7.8,4.0,80.4,97.8,10,Medium,18.2
3151,18,Female,5.8,5.3,4.4,89.1,58.5,8,High,45.0
3152,23,Female,8.4,4.2,5.4,72.5,67.0,9,High,46.9
3153,25,Female,1.9,4.0,2.6,76.6,57.1,6,Medium,17.1
3154,22,Female,9.5,5.8,1.0,71.4,83.7,2,Low,59.3
3155,24,Female,8.2,5.2,1.9,85.1,69.1,4,Low,51.1
3156,20,Female,2.6,4.3,2.6,92.6,47.9,4,Low,35.4
3157,21,Male,7.4,4.9,4.3,75.4,46.3,8,High,41.7
3158,24,Female,4.5,4.6,0.1,74.0,83.5,5,Medium,39.8
3159,25,Male,4.6,8.6,1.9,67.0,54.2,4,Low,27.9
3160,20,Female,8.0,4.7,4.7,58.9,48.3,8,High,43.8
3161,19,Female,9.7,6.7,4.0,97.0,70.0,3,Low,71.4
3162,18,Female,2.1,7.0,4.4,65.8,88.2,2,Low,23.2
3163,23,Female,4.8,6.7,4.9,90.0,56.7,4,Low,40.3
3164,22,Male,5.3,4.5,4.7,85.8,56.6,1,Low,50.8
3165,22,Male,4.4,5.6,4.1,89.5,90.0,1,Low,46.7
3166,18,Female,4.3,4.3,2.6,96.8,48.9,5,Medium,36.1
3167,23,Male,1.5,6.0,5.9,81.2,77.0,1,Low,32.4
3168,18,Female,7.2,4.9,3.4,94.9,97.3,4,Low,62.5
3169,19,Female,4.9,6.8,1.2,58.4,90.5,8,Medium,24.8
3170,25,Male,2.8,7.5,1.8,81.3,43.7,8,Medium,25.3
3171,20,Male,8.3,6.7,4.2,88.6,59.2,2,Low,63.3
3172,24,Female,8.2,6.2,5.5,63.6,48.5,3,Low,66.1
3173,22,Female,5.4,5.9,1.1,87.0,97.0,3,Low,47.2
3174,19,Male,3.7,8.2,0.5,88.9,99.2,1,Low,46.7
3175,20,Female,6.7,5.1,5.3,91.6,54.1,3,Low,60.8
3176,19,Male,3.6,7.7,5.5,65.6,80.2,8,Medium,18.5
3177,23,Female,3.1,7.8,1.7,84.1,90.5,6,Medium,32.3
3178,22,Female,7.6,6.1,2.3,65.2,54.0,5,Medium,51.9
3179,24,Male,1.4,5.5,4.0,87.0,51.3,10,High,15.2
3180,18,Male,1.9,6.4,2.0,73.1,40.7,9,Medium,17.2
3181,18,Male,1.1,4.5,5.3,79.9,64.7,7,Medium,12.2
3182,20,Female,2.4,4.2,0.6,70.8,94.0,6,Medium,32.0
3183,24,Female,1.6,4.6,0.2,58.1,94.2,5,Medium,3.4
3184,25,Female,10.0,4.9,1.3,58.9,47.7,5,Medium,53.5
3185,21,Female,3.6,6.5,1.7,53.9,52.3,10,Medium,7.5
3186,23,Male,2.3,8.2,0.7,80.9,64.5,9,Medium,26.4
3187,20,Female,3.2,5.2,0.4,92.4,86.8,10,High,23.1
3188,21,Female,9.4,8.7,4.5,51.0,76.7,6,Medium,45.6
3189,19,Female,5.7,8.8,1.0,53.3,70.8,4,Low,33.5
3190,23,Male,4.3,8.8,5.5,72.9,75.5,4,Low,27.7
3191,19,Female,8.9,8.2,2.2,86.9,45.8,4,Low,65.7
3192,25,Female,4.6,5.8,4.0,57.9,68.7,6,Medium,32.0
3193,24,Male,4.0,4.4,1.4,63.6,99.5,1,Low,38.6
3194,22,Female,2.9,6.8,1.4,61.6,45.3,9,Medium,11.4
3195,23,Female,4.4,6.8,3.4,70.0,71.2,2,Low,46.6
3196,21,Male,3.9,8.2,3.4,61.2,57.7,2,Low,37.8
3197,25,Female,7.1,9.0,4.6,67.6,72.4,5,Medium,37.1
3198,22,Female,3.6,6.5,4.5,86.4,74.4,4,Low,35.0
3199,18,Female,6.2,5.7,4.0,80.6,74.6,3,Low,43.4
3200,21,Male,1.6,4.9,2.7,54.1,91.1,5,Medium,21.6
3201,20,Female,2.7,4.0,5.3,81.9,63.4,7,Medium,21.8
3202,18,Female,4.7,6.5,3.7,73.9,71.0,10,Medium,18.8
3203,25,Male,9.4,6.8,5.9,96.7,40.7,2,Low,71.3
3204,18,Male,4.4,8.1,4.9,64.5,87.4,6,Medium,37.3
3205,20,Female,7.0,6.5,0.3,86.3,55.6,4,Low,57.2
3206,23,Female,3.3,8.6,1.9,86.5,89.0,2,Low,35.8
3207,18,Female,2.1,7.1,3.4,61.1,55.9,1,Low,26.0
3208,24,Female,1.5,8.2,4.3,95.2,40.6,8,Medium,25.0
3209,21,Male,3.7,4.7,3.3,74.6,49.3,5,Medium,37.9
3210,22,Female,2.4,8.3,4.7,83.9,99.1,10,Medium,9.4
3211,18,Male,2.6,7.4,1.7,57.3,59.2,2,Low,27.0
3212,21,Male,7.8,4.9,1.1,62.9,46.5,8,High,40.1
3213,19,Female,1.1,4.9,0.3,79.3,47.1,3,Low,20.9
3214,21,Female,6.0,8.6,3.4,66.0,58.6,7,Medium,42.5
3215,22,Male,4.4,4.2,4.1,75.0,42.3,2,Low,33.7
3216,21,Male,5.6,6.3,2.0,68.7,70.7,7,Medium,38.6
3217,20,Female,6.1,5.6,3.7,82.0,52.8,4,Low,35.7
3218,25,Male,3.8,7.3,0.3,74.4,71.2,10,Medium,17.7
3219,22,Female,3.7,8.2,0.6,50.2,48.4,1,Low,31.7
3220,25,Female,7.6,5.8,4.2,82.5,65.8,5,Medium,46.2
3221,23,Male,8.8,6.1,2.2,71.1,75.9,4,Low,68.3
3222,25,Male,2.7,8.9,4.0,67.1,43.7,8,Medium,14.0
3223,19,Female,1.9,7.9,5.0,54.7,63.9,1,Low,19.9
3224,20,Male,9.1,8.5,5.1,61.0,58.2,2,Low,56.3
3225,23,Female,4.1,6.2,1.0,61.2,54.4,5,Medium,31.8
3226,21,Female,6.0,5.2,2.9,96.8,76.3,10,High,43.6
3227,22,Female,4.2,6.1,4.4,71.6,75.3,10,Medium,20.3
3228,19,Male,2.1,7.6,4.6,52.1,77.8,2,Low,23.7
3229,20,Female,6.3,4.5,4.7,56.9,49.5,1,Low,48.5
3230,23,Female,5.7,5.4,1.4,54.0,57.1,6,Medium,25.5
3231,23,Female,2.8,4.2,1.2,79.4,52.6,10,High,17.2
3232,19,Female,5.1,6.2,3.5,59.3,72.4,4,Low,32.1
3233,24,Female,8.2,8.1,4.4,74.9,67.7,5,Medium,45.7
3234,21,Female,6.3,4.1,1.9,68.5,59.8,3,Low,47.1
3235,19,Female,1.9,7.4,0.6,90.2,87.2,10,Medium,21.6
3236,23,Female,5.9,8.7,4.3,66.0,45.6,6,Medium,37.5
3237,18,Female,7.3,5.2,1.8,72.9,98.5,4,Low,37.5
3238,20,Female,8.1,7.5,1.0,86.1,47.0,6,Medium,52.0
3239,19,Female,6.7,8.9,0.9,71.7,86.4,5,Medium,40.5
3240,24,Male,2.4,8.8,1.9,89.7,62.1,2,Low,43.8
